theta_deg,phi_deg,RCS_total_dBsm,RCS_VV_dBsm,RCS_HH_dBsm
46.2857,226.286,-25.114,-30.2868,-26.6872
46.2857,236.571,-14.2717,-21.9103,-15.0927
46.2857,246.857,-10.4868,-21.4426,-10.85
46.2857,257.143,-7.86288,-24.0113,-7.96961
46.2857,267.429,-6.65437,-36.8213,-6.65855
46.2857,277.714,-7.0523,-27.6637,-7.09019
46.2857,288,-9.04927,-22.237,-9.2629
46.2857,298.286,-12.1099,-21.2645,-12.6724
46.2857,308.571,-17.9492,-24.2764,-19.101
46.2857,318.857,-38.6561,-42.803,-40.7664
46.2857,329.143,-27.7279,-30.152,-31.416
46.2857,339.429,-19.1568,-20.2793,-25.582
46.2857,349.714,-23.02,-23.3096,-34.9237
46.2857,360,-18.0232,-18.0232,-300
51.4286,0,-22.1302,-22.1302,-300
51.4286,10.2857,-19.3714,-19.7245,-30.4449
51.4286,20.5714,-20.5016,-21.8445,-26.2533
51.4286,30.8571,-16.1654,-18.9946,-19.3648
51.4286,41.1429,-6.77002,-11.4881,-8.55773
51.4286,51.4286,-3.98972,-11.0183,-4.94916
51.4286,61.7143,-4.21113,-14.1602,-4.67441
51.4286,72,-5.67984,-19.7224,-5.85451
51.4286,82.2857,-7.09831,-28.5964,-7.12918
51.4286,92.5714,-7.44458,-38.5045,-7.44798
51.4286,102.857,-6.44695,-23.4695,-6.53402
51.4286,113.143,-4.84337,-16.6276,-5.14134
51.4286,123.429,-3.8306,-12.2215,-4.51017
51.4286,133.714,-4.91761,-10.7315,-6.23814
51.4286,144,-10.1038,-13.829,-12.5004
51.4286,154.286,-32.2645,-34.2964,-36.5397
51.4286,164.571,-17.503,-18.28,-25.359
51.4286,174.857,-25.8501,-25.9396,-42.7512
51.4286,185.143,-18.8369,-18.9265,-35.7381
51.4286,195.429,-23.897,-24.6741,-31.753
51.4286,205.714,-19.6831,-21.715,-23.9583
51.4286,216,-31.827,-35.5522,-34.2236
51.4286,226.286,-32.2719,-38.0858,-33.5925
51.4286,236.571,-15.8448,-24.2356,-16.5243
51.4286,246.857,-11.2417,-23.026,-11.5397
51.4286,257.143,-8.51568,-25.5382,-8.60275
51.4286,267.429,-7.19282,-38.2528,-7.19623
51.4286,277.714,-7.63694,-29.135,-7.6678
51.4286,288,-9.75839,-23.801,-9.93307
51.4286,298.286,-13.0521,-23.0012,-13.5154
51.4286,308.571,-21.0532,-28.0817,-22.0126
51.4286,318.857,-36.2893,-41.0074,-38.077
51.4286,329.143,-23.0172,-25.8463,-26.2166
51.4286,339.429,-20.8571,-22.1999,-26.6088
51.4286,349.714,-20.3095,-20.6626,-31.383
51.4286,360,-22.1302,-22.1302,-300
56.5714,0,-26.7583,-26.7583,-300
56.5714,10.2857,-18.9562,-19.4036,-29.0488
56.5714,20.5714,-24.2246,-25.8804,-29.2141
56.5714,30.8571,-8.64352,-12.0206,-11.3156
56.5714,41.1429,-4.96638,-10.4258,-6.4202
56.5714,51.4286,-6.04288,-13.9536,-6.80931
56.5714,61.7143,-10.1709,-21.0977,-10.5368
56.5714,72,-17.142,-32.2221,-17.279
56.5714,82.2857,-26.2825,-48.849,-26.3066
56.5714,92.5714,-28.837,-60.9714,-28.8397
56.5714,102.857,-21.7013,-39.78,-21.7694
56.5714,113.143,-13.2722,-26.068,-13.5066
56.5714,123.429,-7.72865,-17.0545,-8.26803
56.5714,133.714,-5.03458,-11.6665,-6.09793
56.5714,144,-6.09362,-10.4701,-8.06624
56.5714,154.286,-13.4804,-15.9458,-17.1139
56.5714,164.571,-24.363,-25.3355,-31.3393
56.5714,174.857,-20.1591,-20.2735,-36.0099
56.5714,185.143,-22.9303,-23.0447,-38.7811
56.5714,195.429,-21.5171,-22.4896,-28.4933
56.5714,205.714,-20.5854,-23.0508,-24.219
56.5714,216,-25.0918,-29.4683,-27.0645
56.5714,226.286,-38.1063,-44.7382,-39.1697
56.5714,236.571,-19.0771,-28.403,-19.6165
56.5714,246.857,-12.5515,-25.3474,-12.7859
56.5714,257.143,-9.79122,-27.87,-9.85935
56.5714,267.429,-8.45613,-40.5905,-8.45879
56.5714,277.714,-8.91571,-31.4822,-8.93982
56.5714,288,-10.9972,-26.0773,-11.1342
56.5714,298.286,-14.8809,-25.8076,-15.2467
56.5714,308.571,-27.6877,-35.5984,-28.4541
56.5714,318.857,-34.479,-39.9384,-35.9328
56.5714,329.143,-20.333,-23.7101,-23.0052
56.5714,339.429,-24.2574,-25.9132,-29.2469
56.5714,349.714,-19.6214,-20.0688,-29.7139
56.5714,360,-26.7583,-26.7583,-300
61.7143,0,-21.4448,-21.4448,-300
61.7143,10.2857,-28.3631,-28.9575,-37.2944
61.7143,20.5714,-12.8498,-14.9644,-16.9899
61.7143,30.8571,-6.58443,-10.7169,-8.70376
61.7143,41.1429,-7.31885,-13.7526,-8.4388
61.7143,51.4286,-14.1046,-23.1368,-14.6843
61.7143,61.7143,-27.7025,-39.8453,-27.9761
61.7143,72,-16.1796,-32.5327,-16.2813
61.7143,82.2857,-14.2129,-38.0814,-14.2307
61.7143,92.5714,-14.0003,-47.4422,-14.0023
61.7143,102.857,-14.8099,-34.1793,-14.8604
61.7143,113.143,-19.3007,-33.345,-19.4753
61.7143,123.429,-22.2273,-32.7274,-22.6327
61.7143,133.714,-9.7852,-17.4728,-10.596
61.7143,144,-6.20617,-11.4576,-7.74553
61.7143,154.286,-8.60557,-11.6865,-11.5464
61.7143,164.571,-21.79,-23.0584,-27.754
61.7143,174.857,-20.6323,-20.7862,-35.2144
61.7143,185.143,-28.1121,-28.266,-42.6941
61.7143,195.429,-20.2939,-21.5623,-26.2579
61.7143,205.714,-24.051,-27.1319,-26.9918
61.7143,216,-20.8826,-26.134,-22.422
61.7143,226.286,-35.1703,-42.858,-35.9812
61.7143,236.571,-26.12,-36.6201,-26.5254
61.7143,246.857,-14.8701,-28.9144,-15.0447
61.7143,257.143,-11.4906,-30.86,-11.5411
61.7143,267.429,-10.2411,-43.683,-10.243
61.7143,277.714,-10.6627,-34.5312,-10.6805
61.7143,288,-12.7797,-29.1328,-12.8815
61.7143,298.286,-18.6293,-30.7721,-18.9029
61.7143,308.571,-38.7647,-47.7969,-39.3444
61.7143,318.857,-26.7034,-33.1372,-27.8234
61.7143,329.143,-20.3385,-24.4711,-22.4579
61.7143,339.429,-22.6108,-24.7254,-26.7508
61.7143,349.714,-23.4299,-24.0243,-32.3612
61.7143,360,-21.4448,-21.4448,-300
66.8571,0,-22.4308,-22.4308,-300
66.8571,10.2857,-21.8996,-22.7389,-29.4511
66.8571,20.5714,-9.55305,-12.3676,-12.7683
66.8571,30.8571,-8.13232,-13.3319,-9.69392
66.8571,41.1429,-15.0559,-22.7949,-15.8563
66.8571,51.4286,-22.0982,-32.5824,-22.5051
66.8571,61.7143,-14.7589,-28.4429,-14.9489
66.8571,72,-15.7095,-33.6558,-15.7797
66.8571,82.2857,-18.2235,-43.7113,-18.2358
66.8571,92.5714,-18.9204,-53.9864,-18.9217
66.8571,102.857,-17.0336,-38.012,-17.0684
66.8571,113.143,-14.7934,-30.4088,-14.9143
66.8571,123.429,-16.4445,-28.4469,-16.7274
66.8571,133.714,-26.7479,-35.823,-27.3215
66.8571,144,-10.3278,-16.7793,-11.4425
66.8571,154.286,-7.81916,-11.8009,-10.0361
66.8571,164.571,-13.5498,-15.2907,-18.3614
66.8571,174.857,-31.8521,-32.0741,-44.8775
66.8571,185.143,-22.9685,-23.1905,-35.9939
66.8571,195.429,-23.6076,-25.3485,-28.4193
66.8571,205.714,-23.3013,-27.283,-25.5182
66.8571,216,-20.0465,-26.4981,-21.1613
66.8571,226.286,-27.1537,-36.2289,-27.7274
66.8571,236.571,-38.3941,-50.3965,-38.677
66.8571,246.857,-19.8966,-35.5119,-20.0174
66.8571,257.143,-14.0496,-35.0281,-14.0844
66.8571,267.429,-12.4376,-47.5036,-12.4389
66.8571,277.714,-12.9378,-38.4256,-12.9501
66.8571,288,-16.1074,-34.0537,-16.1776
66.8571,298.286,-27.3999,-41.0839,-27.59
66.8571,308.571,-34.9857,-45.4699,-35.3926
66.8571,318.857,-21.0351,-28.7741,-21.8355
66.8571,329.143,-23.5365,-28.736,-25.0981
66.8571,339.429,-20.6942,-23.5088,-23.9095
66.8571,349.714,-29.492,-30.3313,-37.0434
66.8571,360,-22.4308,-22.4308,-300
72,0,-34.5949,-34.5949,-300
72,10.2857,-15.3974,-16.6843,-21.3077
72,20.5714,-9.73269,-13.6685,-11.9805
72,30.8571,-13.7477,-20.5039,-14.7771
72,41.1429,-25.4344,-34.9737,-25.9464
72,51.4286,-15.7425,-28.1645,-15.9985
72,61.7143,-20.205,-35.9062,-20.3234
72,72,-21.1897,-41.1981,-21.2332
72,82.2857,-17.2968,-44.8686,-17.3044
72,92.5714,-16.6933,-53.8476,-16.6942
72,102.857,-18.6935,-41.7474,-18.715
72,113.143,-23.107,-40.7654,-23.1821
72,123.429,-16.9251,-30.9104,-17.1022
72,133.714,-17.3862,-28.34,-17.7497
72,144,-22.2008,-30.3485,-22.9229
72,154.286,-10.492,-15.8432,-11.9896
72,164.571,-11.3462,-13.8932,-14.8752
72,174.857,-23.6193,-23.973,-34.6876
72,185.143,-24.1602,-24.5138,-35.2284
72,195.429,-30.3155,-32.8625,-33.8445
72,205.714,-20.6628,-26.014,-22.1604
72,216,-23.0058,-31.1535,-23.728
72,226.286,-20.5521,-31.5058,-20.9155
72,236.571,-33.9908,-47.9761,-34.1678
72,246.857,-33.1832,-50.8415,-33.2583
72,257.143,-19.8423,-42.8962,-19.8638
72,267.429,-16.6355,-53.7899,-16.6364
72,277.714,-17.5989,-45.1707,-17.6065
72,288,-24.2525,-44.2609,-24.296
72,298.286,-36.3111,-52.0123,-36.4295
72,308.571,-25.964,-38.3861,-26.2201
72,318.857,-19.6587,-29.1979,-20.1706
72,329.143,-23.3695,-30.1257,-24.399
72,339.429,-23.3893,-27.3252,-25.6371
72,349.714,-24.2615,-25.5483,-30.1717
72,360,-34.5949,-34.5949,-300
77.1429,0,-26.6142,-26.6142,-300
77.1429,10.2857,-14.1923,-16.4067,-18.1778
77.1429,20.5714,-13.1851,-19.0337,-14.4934
77.1429,30.8571,-32.0329,-41.176,-32.5971
