theta_deg,phi_deg,RCS_total_dBsm,RCS_VV_dBsm,RCS_HH_dBsm
5.14286,277.714,-14.3947,-31.8719,-14.473
5.14286,288,-14.604,-24.8361,-15.0366
5.14286,298.286,-14.9926,-21.5066,-16.0892
5.14286,308.571,-15.5778,-19.7026,-17.7019
5.14286,318.857,-16.3849,-18.8634,-20.0014
5.14286,329.143,-17.4476,-18.7825,-23.2211
5.14286,339.429,-18.8046,-19.3812,-27.8585
5.14286,349.714,-20.498,-20.6398,-35.4286
5.14286,360,-22.5704,-22.5704,-300
10.2857,0,-26.0218,-26.0218,-300
10.2857,10.2857,-33.0286,-33.1738,-47.8569
10.2857,20.5714,-37.2479,-37.8378,-46.2093
10.2857,30.8571,-34.7535,-36.1167,-40.4496
10.2857,41.1429,-33.7006,-36.2253,-37.2576
10.2857,51.4286,-32.9546,-37.1446,-35.0382
10.2857,61.7143,-31.5139,-38.1103,-32.5872
10.2857,72,-29.9955,-40.3233,-30.4181
10.2857,82.2857,-29.0238,-46.6048,-29.1003
10.2857,92.5714,-28.8239,-55.9263,-28.8324
10.2857,102.857,-29.42,-42.6064,-29.6337
10.2857,113.143,-30.7103,-38.9411,-31.4175
10.2857,123.429,-32.3035,-37.5806,-33.832
10.2857,133.714,-33.3975,-36.6813,-36.1506
10.2857,144,-34.065,-35.955,-38.5891
10.2857,154.286,-35.9449,-36.8775,-43.0835
10.2857,164.571,-36.5103,-36.8392,-47.8809
10.2857,174.857,-29.2376,-29.2738,-50.048
10.2857,185.143,-23.3814,-23.4175,-44.1918
10.2857,195.429,-19.405,-19.7339,-30.7756
10.2857,205.714,-16.661,-17.5936,-23.7996
10.2857,216,-14.7618,-16.6518,-19.2858
10.2857,226.286,-13.4492,-16.733,-16.2023
10.2857,236.571,-12.5412,-17.8182,-14.0696
10.2857,246.857,-11.9249,-20.1558,-12.6321
10.2857,257.143,-11.5438,-24.7302,-11.7575
10.2857,267.429,-11.3815,-38.4839,-11.39
10.2857,277.714,-11.4345,-29.0156,-11.511
10.2857,288,-11.707,-22.0348,-12.1296
10.2857,298.286,-12.2003,-18.7966,-13.2735
10.2857,308.571,-12.9534,-17.1434,-15.037
10.2857,318.857,-14.0451,-16.5699,-17.6022
10.2857,329.143,-15.624,-16.9871,-21.3201
10.2857,339.429,-17.9074,-18.4973,-26.8689
10.2857,349.714,-21.2066,-21.3518,-36.0349
10.2857,360,-26.0218,-26.0218,-300
15.4286,0,-33.8834,-33.8834,-300
15.4286,10.2857,-35.7104,-35.8616,-50.3666
15.4286,20.5714,-33.6408,-34.2538,-42.4473
15.4286,30.8571,-30.0486,-31.4605,-35.6153
15.4286,41.1429,-24.9493,-27.5535,-28.4077
15.4286,51.4286,-21.5564,-25.8574,-23.573
15.4286,61.7143,-19.569,-26.305,-20.6039
15.4286,72,-18.4776,-28.9673,-18.8841
15.4286,82.2857,-17.9683,-35.7244,-18.0418
15.4286,92.5714,-17.8779,-45.158,-17.8861
15.4286,102.857,-18.1596,-31.5157,-18.3649
15.4286,113.143,-18.9359,-27.3186,-19.6169
15.4286,123.429,-20.4222,-25.8253,-21.8986
15.4286,133.714,-23.0421,-26.4213,-25.7125
15.4286,144,-27.327,-29.2807,-31.7367
15.4286,154.286,-32.4571,-33.4247,-39.4526
15.4286,164.571,-34.2543,-34.5964,-45.46
15.4286,174.857,-37.5657,-37.6034,-58.1996
15.4286,185.143,-28.2837,-28.3214,-48.9176
15.4286,195.429,-20.8401,-21.1822,-32.0458
15.4286,205.714,-16.5452,-17.5129,-23.5408
15.4286,216,-13.9466,-15.9002,-18.3562
15.4286,226.286,-12.3008,-15.6799,-14.9712
15.4286,236.571,-11.1498,-16.5529,-12.6262
15.4286,246.857,-10.281,-18.6637,-10.962
15.4286,257.143,-9.6833,-23.0394,-9.88861
15.4286,267.429,-9.41317,-36.6932,-9.4213
15.4286,277.714,-9.50466,-27.2607,-9.57809
15.4286,288,-9.94563,-20.4353,-10.3521
15.4286,298.286,-10.6838,-17.4198,-11.7187
15.4286,308.571,-11.6826,-15.9837,-13.6992
15.4286,318.857,-13.0386,-15.6427,-16.4969
15.4286,329.143,-15.0889,-16.5007,-20.6556
15.4286,339.429,-18.4166,-19.0296,-27.2231
15.4286,349.714,-24.0204,-24.1717,-38.6767
15.4286,360,-33.8834,-33.8834,-300
20.5714,0,-35.927,-35.927,-300
20.5714,10.2857,-33.1028,-33.2629,-47.5144
20.5714,20.5714,-25.692,-26.3392,-34.2792
20.5714,30.8571,-20.3077,-21.7914,-25.6928
20.5714,41.1429,-17.6986,-20.4189,-21.0197
20.5714,51.4286,-16.7587,-21.2208,-18.6828
20.5714,61.7143,-16.7342,-23.6712,-17.7166
20.5714,72,-17.1032,-27.8244,-17.4876
20.5714,82.2857,-17.4311,-35.4365,-17.5004
20.5714,92.5714,-17.5144,-45.0475,-17.5221
20.5714,102.857,-17.2876,-30.8859,-17.4815
20.5714,113.143,-16.9032,-25.5035,-17.5483
20.5714,123.429,-16.6669,-22.252,-18.0718
20.5714,133.714,-17.0749,-20.5929,-19.6307
20.5714,144,-18.7369,-20.7841,-22.9866
20.5714,154.286,-22.5639,-23.5833,-29.3578
20.5714,164.571,-29.6752,-30.037,-40.6471
20.5714,174.857,-34.2638,-34.3038,-54.6465
20.5714,185.143,-37.4257,-37.4656,-57.8083
20.5714,195.429,-24.5634,-24.9253,-35.5354
20.5714,205.714,-17.6235,-18.643,-24.4174
20.5714,216,-13.9999,-16.0471,-18.2496
20.5714,226.286,-11.9008,-15.4188,-14.4565
20.5714,236.571,-10.3771,-15.9621,-11.7819
20.5714,246.857,-9.11252,-17.7128,-9.7576
20.5714,257.143,-8.21082,-21.8091,-8.40474
20.5714,267.429,-7.80608,-35.3392,-7.81375
20.5714,277.714,-7.94198,-25.9474,-8.01127
20.5714,288,-8.60526,-19.3264,-8.98963
20.5714,298.286,-9.70999,-16.647,-10.6924
20.5714,308.571,-11.1017,-15.5638,-13.0258
20.5714,318.857,-12.8332,-15.5535,-16.1542
20.5714,329.143,-15.5381,-17.0219,-20.9232
20.5714,339.429,-20.4998,-21.1469,-29.0869
20.5714,349.714,-30.5229,-30.6831,-44.9345
20.5714,360,-35.927,-35.927,-300
25.7143,0,-33.5628,-33.5628,-300
25.7143,10.2857,-24.3544,-24.5271,-38.445
25.7143,20.5714,-18.8371,-19.532,-27.1385
25.7143,30.8571,-17.1472,-18.7301,-22.2979
25.7143,41.1429,-17.8676,-20.7464,-21.0136
25.7143,51.4286,-19.6893,-24.3685,-21.497
25.7143,61.7143,-20.4533,-27.6584,-21.3702
25.7143,72,-19.6272,-30.6546,-19.9843
25.7143,82.2857,-18.8023,-37.1362,-18.8665
25.7143,92.5714,-18.6126,-46.4786,-18.6197
25.7143,102.857,-19.1483,-33.066,-19.3281
25.7143,113.143,-20.1365,-29.0258,-20.7371
25.7143,123.429,-20.328,-26.1569,-21.6433
25.7143,133.714,-18.7512,-22.4575,-21.1618
25.7143,144,-17.277,-19.4526,-21.3215
25.7143,154.286,-17.6192,-18.7106,-24.1515
25.7143,164.571,-20.9854,-21.3749,-31.6515
25.7143,174.857,-29.1533,-29.1964,-49.2056
25.7143,185.143,-34.8771,-34.9202,-54.9294
25.7143,195.429,-32.8188,-33.2083,-43.4849
25.7143,205.714,-20.3102,-21.4016,-26.8425
25.7143,216,-14.8716,-17.0472,-18.9161
25.7143,226.286,-12.098,-15.8044,-14.5086
25.7143,236.571,-10.1719,-16.0008,-11.4871
25.7143,246.857,-8.51937,-17.4086,-9.11991
25.7143,257.143,-7.35336,-21.2711,-7.53323
25.7143,267.429,-6.84755,-34.7136,-6.85466
25.7143,277.714,-7.01548,-25.3493,-7.07969
25.7143,288,-7.85936,-18.8867,-8.21645
25.7143,298.286,-9.30423,-16.5093,-10.2211
25.7143,308.571,-11.0944,-15.7735,-12.9021
25.7143,318.857,-13.2935,-16.1723,-16.4395
25.7143,329.143,-17.0896,-18.6725,-22.2403
25.7143,339.429,-25.1561,-25.851,-33.4575
25.7143,349.714,-37.752,-37.9247,-51.8426
25.7143,360,-33.5628,-33.5628,-300
30.8571,0,-25.219,-25.219,-300
30.8571,10.2857,-18.8296,-19.0194,-32.5175
30.8571,20.5714,-17.8218,-18.5814,-25.768
30.8571,30.8571,-20.199,-21.9145,-25.0624
30.8571,41.1429,-20.3108,-23.3981,-23.2454
30.8571,51.4286,-17.159,-22.1196,-18.8282
30.8571,61.7143,-15.4016,-22.9497,-16.2416
30.8571,72,-14.8606,-26.2761,-15.1859
30.8571,82.2857,-14.822,-33.5699,-14.8804
30.8571,92.5714,-14.8409,-43.1262,-14.8474
30.8571,102.857,-14.8149,-29.1363,-14.9786
30.8571,113.143,-15.0286,-24.2857,-15.5771
30.8571,123.429,-16.0779,-22.2208,-17.2872
30.8571,133.714,-18.6591,-22.6114,-20.8957
30.8571,144,-21.0794,-23.4253,-24.8744
30.8571,154.286,-18.7593,-19.9476,-24.9686
30.8571,164.571,-17.7871,-18.2143,-28.0709
30.8571,174.857,-21.1724,-21.2199,-40.8091
30.8571,185.143,-31.0808,-31.1283,-50.7176
30.8571,195.429,-36.7125,-37.1396,-46.9963
30.8571,205.714,-26.0098,-27.1981,-32.2191
30.8571,216,-16.8648,-19.2107,-20.6598
30.8571,226.286,-12.9059,-16.8582,-15.1425
30.8571,236.571,-10.5698,-16.7128,-11.7792
30.8571,246.857,-8.61512,-17.8723,-9.16366
30.8571,257.143,-7.21719,-21.5385,-7.3808
30.8571,267.429,-6.6182,-34.9035,-6.62466
30.8571,277.714,-6.81536,-25.5632,-6.87369
30.8571,288,-7.82327,-19.2388,-8.14865
30.8571,298.286,-9.54962,-17.0977,-10.3897
30.8571,308.571,-11.6586,-16.6192,-13.3278
30.8571,318.857,-14.5293,-17.6166,-17.4639
30.8571,329.143,-20.3998,-22.1153,-25.2633
30.8571,339.429,-35.3238,-36.0834,-43.27
30.8571,349.714,-34.695,-34.8849,-48.3829
30.8571,360,-25.219,-25.219,-300
36,0,-19.614,-19.614,-300
36,10.2857,-18.6201,-18.8333,-31.8162
36,20.5714,-21.712,-22.5585,-29.23
36,30.8571,-18.569,-20.4594,-23.0922
36,41.1429,-15.7884,-19.1455,-18.4776
36,51.4286,-16.0467,-21.3646,-17.5581
36,61.7143,-18.2648,-26.2418,-19.0186
36,72,-20.9322,-32.8277,-21.2223
36,82.2857,-22.2162,-41.4727,-22.268
36,92.5714,-22.3609,-51.1606,-22.3666
36,102.857,-21.8013,-36.6198,-21.9469
36,113.143,-19.668,-29.3823,-20.1585
36,123.429,-16.9809,-23.5193,-18.0706
36,133.714,-15.6046,-19.872,-17.6412
36,144,-16.7409,-19.3092,-20.2432
36,154.286,-20.9216,-22.2388,-26.7447
36,164.571,-20.1106,-20.5887,-29.9302
36,174.857,-18.3794,-18.4328,-37.5069
36,185.143,-22.6274,-22.6808,-41.755
36,195.429,-34.1372,-34.6153,-43.9568
36,205.714,-37.8741,-39.1913,-43.6972
36,216,-20.9269,-23.4953,-24.4292
36,226.286,-14.5187,-18.7861,-16.5553
36,236.571,-11.5302,-18.0686,-12.6199
36,246.857,-9.3906,-19.1049,-9.88112
36,257.143,-7.80431,-22.6228,-7.94992
36,267.429,-7.09439,-35.8941,-7.10012
36,277.714,-7.33106,-26.5876,-7.38291
36,288,-8.50253,-20.398,-8.7927
36,298.286,-10.4116,-18.3886,-11.1654
36,308.571,-12.8222,-18.1401,-14.3336
36,318.857,-17.0188,-20.3758,-19.708
36,329.143,-27.429,-29.3195,-31.9523
36,339.429,-35.9212,-36.7677,-43.4392
36,349.714,-27.968,-28.1812,-41.1641
36,360,-19.614,-19.614,-300
41.1429,0,-19.1822,-19.1822,-300
41.1429,10.2857,-22.6044,-22.8496,-35.2101
41.1429,20.5714,-18.2641,-19.2275,-25.2765
41.1429,30.8571,-16.5913,-18.7117,-20.7221
41.1429,41.1429,-19.9106,-23.6138,-22.3235
41.1429,51.4286,-22.9659,-28.7324,-24.3034
41.1429,61.7143,-18.0756,-26.5816,-18.7359
41.1429,72,-15.4476,-27.9278,-15.7001
41.1429,82.2857,-14.4814,-34.3535,-14.5263
41.1429,92.5714,-14.3206,-43.742,-14.3256
41.1429,102.857,-14.8166,-30.2384,-14.9431
41.1429,113.143,-16.4662,-26.7405,-16.8943
41.1429,123.429,-20.4452,-27.4754,-21.4043
41.1429,133.714,-22.6911,-27.3583,-24.505
41.1429,144,-17.6616,-20.519,-20.8305
41.1429,154.286,-16.767,-18.2559,-22.1394
41.1429,164.571,-20.9613,-21.5086,-30.2277
41.1429,174.857,-20.8436,-20.9052,-39.3569
41.1429,185.143,-19.1735,-19.2351,-37.6868
41.1429,195.429,-25.3356,-25.8829,-34.602
41.1429,205.714,-35.5732,-37.0621,-40.9456
41.1429,216,-29.9183,-32.7756,-33.0871
41.1429,226.286,-17.6922,-22.3593,-19.5061
41.1429,236.571,-13.1016,-20.1318,-14.0606
41.1429,246.857,-10.7158,-20.9901,-11.144
41.1429,257.143,-9.0765,-24.4983,-9.20295
41.1429,267.429,-8.30076,-37.7221,-8.30573
41.1429,277.714,-8.56374,-28.4358,-8.6087
41.1429,288,-9.80837,-22.2887,-10.0609
41.1429,298.286,-11.783,-20.289,-12.4434
41.1429,308.571,-14.9242,-20.6907,-16.2617
41.1429,318.857,-22.1518,-25.8549,-24.5647
41.1429,329.143,-38.8119,-40.9323,-42.9427
41.1429,339.429,-32.1929,-33.1564,-39.2054
41.1429,349.714,-21.0698,-21.315,-33.6754
41.1429,360,-19.1822,-19.1822,-300
46.2857,0,-23.3128,-23.3128,-300
46.2857,10.2857,-19.0693,-19.3589,-30.973
46.2857,20.5714,-18.0444,-19.1669,-24.4695
46.2857,30.8571,-23.9478,-26.3719,-27.6359
46.2857,41.1429,-18.9268,-23.0738,-21.0371
46.2857,51.4286,-15.0246,-21.3518,-16.1764
46.2857,61.7143,-14.765,-23.9196,-15.3276
46.2857,72,-16.3352,-29.523,-16.5489
46.2857,82.2857,-18.239,-38.8504,-18.2769
46.2857,92.5714,-18.7578,-48.9248,-18.762
46.2857,102.857,-17.3432,-33.4916,-17.4499
46.2857,113.143,-15.3974,-26.3532,-15.7607
46.2857,123.429,-14.5786,-22.2171,-15.3996
46.2857,133.714,-16.3621,-21.535,-17.9354
46.2857,144,-22.9264,-26.1596,-25.7247
46.2857,154.286,-20.3278,-22.0469,-25.184
46.2857,164.571,-17.6558,-18.2985,-26.2712
46.2857,174.857,-22.0292,-22.1022,-39.8076
46.2857,185.143,-20.9686,-21.0417,-38.747
46.2857,195.429,-20.2317,-20.8743,-28.847
46.2857,205.714,-29.1622,-30.8812,-34.0183
46.2857,216,-37.1854,-40.4186,-39.9837
46.2857,226.286,-24.6137,-29.7865,-26.1869
46.2857,236.571,-15.9792,-23.6177,-16.8002
46.2857,246.857,-12.5302,-23.486,-12.8934
46.2857,257.143,-10.8096,-26.958,-10.9164
46.2857,267.429,-10.059,-40.2259,-10.0631
46.2857,277.714,-10.314,-30.9254,-10.3519
46.2857,288,-11.5386,-24.7263,-11.7522
46.2857,298.286,-13.9152,-23.0698,-14.4777
46.2857,308.571,-19.224,-25.5512,-20.3758
46.2857,318.857,-34.3722,-38.5192,-36.4825
46.2857,329.143,-35.1658,-37.5899,-38.8539
46.2857,339.429,-23.2367,-24.3592,-29.6619
46.2857,349.714,-19.5745,-19.8641,-31.4782
46.2857,360,-23.3128,-23.3128,-300
51.4286,0,-20.5522,-20.5522,-300
51.4286,10.2857,-19.3486,-19.7018,-30.4221
51.4286,20.5714,-25.8241,-27.1669,-31.5758
51.4286,30.8571,-17.8655,-20.6946,-21.0649
51.4286,41.1429,-15.9712,-20.6893,-17.7589
51.4286,51.4286,-20.6027,-27.6312,-21.5621
51.4286,61.7143,-27.1452,-37.0943,-27.6085
51.4286,72,-16.2056,-30.2482,-16.3803
51.4286,82.2857,-12.7451,-34.2432,-12.776
51.4286,92.5714,-12.1574,-43.2173,-12.1608
51.4286,102.857,-13.9912,-31.0138,-14.0783
51.4286,113.143,-19.9528,-31.7371,-20.2508
51.4286,123.429,-27.5321,-35.923,-28.2117
51.4286,133.714,-17.3162,-23.1301,-18.6367
51.4286,144,-16.1286,-19.8538,-18.5252
51.4286,154.286,-21.7103,-23.7422,-25.9855
51.4286,164.571,-22.3015,-23.0786,-30.1576
51.4286,174.857,-18.8503,-18.9399,-35.7515
51.4286,185.143,-23.6793,-23.7688,-40.5804
51.4286,195.429,-20.6855,-21.4626,-28.5415
51.4286,205.714,-21.5533,-23.5852,-25.8286
51.4286,216,-32.8333,-36.5586,-35.2299
51.4286,226.286,-38.7443,-44.5582,-40.0648
51.4286,236.571,-22.4319,-30.8227,-23.1114
51.4286,246.857,-15.749,-27.5332,-16.0469
51.4286,257.143,-13.1068,-30.1293,-13.1939
51.4286,267.429,-12.1943,-43.2542,-12.1977
51.4286,277.714,-12.4887,-33.9868,-12.5196
51.4286,288,-14.1332,-28.1758,-14.3079
51.4286,298.286,-18.2967,-28.2458,-18.76
51.4286,308.571,-29.6309,-36.6594,-30.5903
51.4286,318.857,-35.6616,-40.3797,-37.4493
51.4286,329.143,-25.857,-28.6861,-29.0563
51.4286,339.429,-19.9447,-21.2875,-25.6964
51.4286,349.714,-23.3138,-23.667,-34.3873
51.4286,360,-20.5522,-20.5522,-300
56.5714,0,-20.314,-20.314,-300
56.5714,10.2857,-27.3632,-27.8106,-37.4558
56.5714,20.5714,-18.7626,-20.4184,-23.7521
56.5714,30.8571,-18.4149,-21.792,-21.0871
56.5714,41.1429,-31.9844,-37.4438,-33.4382
56.5714,51.4286,-13.7833,-21.6939,-14.5497
56.5714,61.7143,-8.03175,-18.9585,-8.39757
56.5714,72,-5.41741,-20.4974,-5.55437
56.5714,82.2857,-4.29714,-26.8637,-4.32125
56.5714,92.5714,-4.09569,-36.2301,-4.09835
56.5714,102.857,-4.71021,-22.789,-4.77833
56.5714,113.143,-6.45852,-19.2544,-6.69287
56.5714,123.429,-10.2879,-19.6137,-10.8272
56.5714,133.714,-19.6568,-26.2887,-20.7202
56.5714,144,-22.6593,-27.0357,-24.6319
56.5714,154.286,-17.4533,-19.9187,-21.0868
56.5714,164.571,-22.6434,-23.6159,-29.6196
56.5714,174.857,-23.2663,-23.3807,-39.1171
56.5714,185.143,-20.1273,-20.2417,-35.9781
56.5714,195.429,-24.7786,-25.751,-31.7548
56.5714,205.714,-20.1923,-22.6576,-23.8258
56.5714,216,-22.7643,-27.1408,-24.737
56.5714,226.286,-34.2093,-40.8412,-35.2727
56.5714,236.571,-38.1179,-47.4437,-38.6572
56.5714,246.857,-23.5327,-36.3286,-23.7671
56.5714,257.143,-17.858,-35.9368,-17.9261
56.5714,267.429,-16.0822,-48.2166,-16.0849
56.5714,277.714,-16.6398,-39.2063,-16.6639
56.5714,288,-19.9844,-35.0644,-20.1213
56.5714,298.286,-29.6397,-40.5665,-30.0056
56.5714,308.571,-35.6716,-43.5823,-36.438
56.5714,318.857,-28.0098,-33.4692,-29.4636
56.5714,329.143,-20.2725,-23.6496,-22.9446
56.5714,339.429,-22.4249,-24.0807,-27.4144
56.5714,349.714,-22.3233,-22.7707,-32.4158
56.5714,360,-20.314,-20.314,-300
61.7143,0,-28.5961,-28.5961,-300
61.7143,10.2857,-20.7852,-21.3795,-29.7164
61.7143,20.5714,-20.9575,-23.0721,-25.0976
61.7143,30.8571,-24.7374,-28.87,-26.8568
61.7143,41.1429,-10.8804,-17.3142,-12.0003
61.7143,51.4286,-5.92044,-14.9527,-6.50016
61.7143,61.7143,-3.81138,-15.9542,-4.08497
61.7143,72,-3.14383,-19.4969,-3.24558
61.7143,82.2857,-3.09851,-26.967,-3.11637
61.7143,92.5714,-3.11563,-36.5576,-3.11759
61.7143,102.857,-3.09215,-22.4615,-3.14266
61.7143,113.143,-3.34663,-17.391,-3.52123
61.7143,123.429,-4.61941,-15.1195,-5.02481
61.7143,133.714,-7.88688,-15.5745,-8.69772
61.7143,144,-15.5868,-20.8382,-17.1261
61.7143,154.286,-28.3554,-31.4363,-31.2962
61.7143,164.571,-19.3995,-20.668,-25.3635
61.7143,174.857,-25.169,-25.323,-39.7511
61.7143,185.143,-23.3906,-23.5445,-37.9726
61.7143,195.429,-21.1443,-22.4127,-27.1083
61.7143,205.714,-24.278,-27.3589,-27.2188
61.7143,216,-19.5794,-24.8309,-21.1188
61.7143,226.286,-23.0832,-30.7708,-23.894
61.7143,236.571,-33.4807,-43.9808,-33.8861
61.7143,246.857,-36.7597,-50.8041,-36.9343
61.7143,257.143,-31.3402,-50.7096,-31.3907
61.7143,267.429,-26.5838,-60.0257,-26.5857
61.7143,277.714,-28.047,-51.9155,-28.0648
61.7143,288,-36.4429,-52.796,-36.5447
61.7143,298.286,-34.6998,-46.8426,-34.9734
61.7143,308.571,-28.1509,-37.1831,-28.7306
61.7143,318.857,-20.2413,-26.675,-21.3612
61.7143,329.143,-21.1344,-25.2669,-23.2537
61.7143,339.429,-23.7074,-25.822,-27.8474
61.7143,349.714,-20.8411,-21.4354,-29.7723
61.7143,360,-28.5961,-28.5961,-300
66.8571,0,-23.4553,-23.4553,-300
66.8571,10.2857,-23.1429,-23.9822,-30.6944
66.8571,20.5714,-24.827,-27.6416,-28.0422
66.8571,30.8571,-11.0706,-16.2702,-12.6323
66.8571,41.1429,-6.13893,-13.8779,-6.93931
66.8571,51.4286,-4.64678,-15.131,-5.05374
66.8571,61.7143,-5.18801,-18.872,-5.37805
66.8571,72,-6.58867,-24.535,-6.65893
66.8571,82.2857,-7.86716,-33.3549,-7.87945
66.8571,92.5714,-8.18147,-43.2475,-8.18282
66.8571,102.857,-7.31426,-28.2927,-7.34907
66.8571,113.143,-5.86023,-21.4756,-5.98109
66.8571,123.429,-4.7706,-16.773,-5.05349
66.8571,133.714,-5.0682,-14.1434,-5.64183
66.8571,144,-8.06638,-14.5179,-9.18113
66.8571,154.286,-15.8759,-19.8576,-18.0928
66.8571,164.571,-31.2804,-33.0213,-36.092
66.8571,174.857,-21.7406,-21.9625,-34.7659
66.8571,185.143,-28.358,-28.5799,-41.3833
66.8571,195.429,-22.6139,-24.3547,-27.4255
66.8571,205.714,-21.4723,-25.4541,-23.6892
66.8571,216,-22.8629,-29.3145,-23.9776
66.8571,226.286,-18.7739,-27.8491,-19.3475
66.8571,236.571,-21.6575,-33.6599,-21.9404
66.8571,246.857,-29.4923,-45.1076,-29.6132
66.8571,257.143,-33.5715,-54.5499,-33.6063
66.8571,267.429,-33.9837,-69.0498,-33.9851
66.8571,277.714,-33.8127,-59.3004,-33.825
66.8571,288,-32.6323,-50.5786,-32.7025
66.8571,298.286,-25.2093,-38.8933,-25.3994
66.8571,308.571,-19.443,-29.9272,-19.85
66.8571,318.857,-19.9272,-27.6661,-20.7275
66.8571,329.143,-23.9599,-29.1594,-25.5215
66.8571,339.429,-20.6352,-23.4498,-23.8505
66.8571,349.714,-28.0005,-28.8399,-35.552
66.8571,360,-23.4553,-23.4553,-300
72,0,-25.124,-25.124,-300
72,10.2857,-29.3751,-30.6619,-35.2853
72,20.5714,-13.3375,-17.2733,-15.5853
72,30.8571,-7.75805,-14.5143,-8.78754
72,41.1429,-6.64389,-16.1832,-7.15582
72,51.4286,-8.67844,-21.1005,-8.93448
72,61.7143,-13.4168,-29.118,-13.5353
72,72,-21.4627,-41.4711,-21.5063
72,82.2857,-30.0935,-57.6653,-30.1011
72,92.5714,-29.5759,-66.7302,-29.5768
72,102.857,-26.8512,-49.9052,-26.8728
72,113.143,-16.9726,-34.6309,-17.0477
72,123.429,-10.7285,-24.7137,-10.9055
72,133.714,-7.34674,-18.3005,-7.7102
72,144,-6.75043,-14.8981,-7.47257
72,154.286,-9.91129,-15.2625,-11.4089
72,164.571,-18.8606,-21.4076,-22.3896
72,174.857,-31.8507,-32.2044,-42.919
72,185.143,-23.7969,-24.1505,-34.8652
72,195.429,-30.067,-32.614,-33.596
72,205.714,-21.0204,-26.3716,-22.518
72,216,-20.9417,-29.0894,-21.6638
72,226.286,-21.7639,-32.7177,-22.1273
72,236.571,-17.8977,-31.883,-18.0747
72,246.857,-18.7752,-36.4335,-18.8503
72,257.143,-21.7071,-44.7611,-21.7287
72,267.429,-23.7328,-60.8872,-23.7337
72,277.714,-22.9983,-50.5701,-23.0059
72,288,-20.1746,-40.183,-20.2182
72,298.286,-17.898,-33.5992,-18.0165
72,308.571,-19.148,-31.5701,-19.4041
72,318.857,-23.1136,-32.6529,-23.6255
72,329.143,-19.7083,-26.4645,-20.7378
72,339.429,-25.6683,-29.6041,-27.9161
72,349.714,-25.5085,-26.7953,-31.4187
72,360,-25.124,-25.124,-300
77.1429,0,-37.884,-37.884,-300
77.1429,10.2857,-17.9158,-20.1302,-21.9014
