theta_deg,phi_deg,RCS_total_dBsm,RCS_VV_dBsm,RCS_HH_dBsm
77.1429,20.5714,-24.2146,-30.0631,-25.5228
77.1429,30.8571,-21.6735,-30.8166,-22.2377
77.1429,41.1429,-19.8016,-31.9542,-20.0746
77.1429,51.4286,-18.4413,-33.5943,-18.576
77.1429,61.7143,-17.4808,-35.9776,-17.5427
77.1429,72,-16.8515,-39.6912,-16.8741
77.1429,82.2857,-16.5132,-46.9336,-16.5172
77.1429,92.5714,-16.4466,-56.4527,-16.447
77.1429,102.857,-16.6477,-42.5435,-16.6588
77.1429,113.143,-17.1279,-37.6025,-17.167
77.1429,123.429,-17.9163,-34.6694,-18.009
77.1429,133.714,-19.0656,-32.7004,-19.2579
77.1429,144,-20.6645,-31.3317,-21.0539
77.1429,154.286,-22.8503,-30.3966,-23.6907
77.1429,164.571,-25.7643,-29.8096,-27.9394
77.1429,174.857,-28.8679,-29.5259,-37.3883
77.1429,185.143,-28.8679,-29.5259,-37.3883
77.1429,195.429,-25.7643,-29.8096,-27.9394
77.1429,205.714,-22.8503,-30.3966,-23.6907
77.1429,216,-20.6645,-31.3317,-21.0539
77.1429,226.286,-19.0656,-32.7004,-19.2579
77.1429,236.571,-17.9163,-34.6694,-18.009
77.1429,246.857,-17.1279,-37.6025,-17.167
77.1429,257.143,-16.6477,-42.5435,-16.6588
77.1429,267.429,-16.4466,-56.4527,-16.447
77.1429,277.714,-16.5132,-46.9336,-16.5172
77.1429,288,-16.8515,-39.6912,-16.8741
77.1429,298.286,-17.4808,-35.9776,-17.5427
77.1429,308.571,-18.4413,-33.5943,-18.576
77.1429,318.857,-19.8016,-31.9542,-20.0746
77.1429,329.143,-21.6735,-30.8166,-22.2377
77.1429,339.429,-24.2146,-30.0631,-25.5228
77.1429,349.714,-27.4171,-29.6315,-31.4027
77.1429,360,-29.4909,-29.4909,-300
82.2857,0,-33.8772,-33.8772,-300
82.2857,10.2857,-29.5036,-34.018,-31.3989
82.2857,20.5714,-24.9962,-34.4495,-25.519
82.2857,30.8571,-22.0199,-35.2029,-22.2337
82.2857,41.1429,-19.9693,-36.3404,-20.0707
82.2857,51.4286,-18.5227,-37.9806,-18.5722
82.2857,61.7143,-17.5163,-40.3641,-17.5389
82.2857,72,-16.8621,-44.0776,-16.8703
82.2857,82.2857,-16.512,-51.32,-16.5134
82.2857,92.5714,-16.443,-60.8391,-16.4432
82.2857,102.857,-16.6508,-46.9298,-16.6549
82.2857,113.143,-17.1488,-41.9888,-17.1631
82.2857,123.429,-17.9712,-39.0558,-18.0051
82.2857,133.714,-19.1832,-37.0869,-19.2541
82.2857,144,-20.9043,-35.7181,-21.0501
82.2857,154.286,-23.362,-34.783,-23.687
82.2857,164.571,-27.0134,-34.196,-27.9356
82.2857,174.857,-32.2999,-33.9122,-37.3844
82.2857,185.143,-32.2999,-33.9122,-37.3844
82.2857,195.429,-27.0134,-34.196,-27.9356
82.2857,205.714,-23.362,-34.783,-23.687
82.2857,216,-20.9043,-35.7181,-21.0501
82.2857,226.286,-19.1832,-37.0869,-19.2541
82.2857,236.571,-17.9712,-39.0558,-18.0051
82.2857,246.857,-17.1488,-41.9888,-17.1631
82.2857,257.143,-16.6508,-46.9298,-16.6549
82.2857,267.429,-16.443,-60.8391,-16.4432
82.2857,277.714,-16.512,-51.32,-16.5134
82.2857,288,-16.8621,-44.0776,-16.8703
82.2857,298.286,-17.5163,-40.3641,-17.5389
82.2857,308.571,-18.5227,-37.9806,-18.5722
82.2857,318.857,-19.9693,-36.3404,-20.0707
82.2857,329.143,-22.0199,-35.2029,-22.2337
82.2857,339.429,-24.9962,-34.4495,-25.519
82.2857,349.714,-29.5036,-34.018,-31.3989
82.2857,360,-33.8772,-33.8772,-300
87.4286,0,-43.3949,-43.3949,-300
87.4286,10.2857,-31.1397,-43.5355,-31.3974
87.4286,20.5714,-25.4555,-43.9667,-25.5171
87.4286,30.8571,-22.2071,-44.7197,-22.2315
87.4286,41.1429,-20.057,-45.8573,-20.0684
87.4286,51.4286,-18.5647,-47.4978,-18.5703
87.4286,61.7143,-17.5348,-49.8816,-17.5374
87.4286,72,-16.868,-53.5953,-16.8689
87.4286,82.2857,-16.5117,-60.8376,-16.5119
87.4286,92.5714,-16.4413,-70.3563,-16.4413
87.4286,102.857,-16.6522,-56.4466,-16.6527
87.4286,113.143,-17.1592,-51.5056,-17.1608
87.4286,123.429,-17.9994,-48.573,-18.0032
87.4286,133.714,-19.2446,-46.6044,-19.2526
87.4286,144,-21.0321,-45.2358,-21.0487
87.4286,154.286,-23.6479,-44.3006,-23.6854
87.4286,164.571,-27.8204,-43.7132,-27.9337
87.4286,174.857,-36.4183,-43.429,-37.3822
87.4286,185.143,-36.4183,-43.429,-37.3822
87.4286,195.429,-27.8204,-43.7132,-27.9337
87.4286,205.714,-23.6479,-44.3006,-23.6854
87.4286,216,-21.0321,-45.2358,-21.0487
87.4286,226.286,-19.2446,-46.6044,-19.2526
87.4286,236.571,-17.9994,-48.573,-18.0032
87.4286,246.857,-17.1592,-51.5056,-17.1608
87.4286,257.143,-16.6522,-56.4466,-16.6527
87.4286,267.429,-16.4413,-70.3563,-16.4413
87.4286,277.714,-16.5117,-60.8376,-16.5119
87.4286,288,-16.868,-53.5953,-16.8689
87.4286,298.286,-17.5348,-49.8816,-17.5374
87.4286,308.571,-18.5647,-47.4978,-18.5703
87.4286,318.857,-20.057,-45.8573,-20.0684
87.4286,329.143,-22.2071,-44.7197,-22.2315
87.4286,339.429,-25.4555,-43.9667,-25.5171
87.4286,349.714,-31.1397,-43.5355,-31.3974
87.4286,360,-43.3949,-43.3949,-300
92.5714,0,-43.3949,-43.3949,-300
92.5714,10.2857,-31.1397,-43.5355,-31.3974
92.5714,20.5714,-25.4555,-43.9667,-25.5171
92.5714,30.8571,-22.2071,-44.7197,-22.2315
92.5714,41.1429,-20.057,-45.8573,-20.0684
92.5714,51.4286,-18.5647,-47.4978,-18.5703
92.5714,61.7143,-17.5348,-49.8816,-17.5374
92.5714,72,-16.868,-53.5953,-16.8689
92.5714,82.2857,-16.5117,-60.8376,-16.5119
92.5714,92.5714,-16.4413,-70.3563,-16.4413
92.5714,102.857,-16.6522,-56.4466,-16.6527
92.5714,113.143,-17.1592,-51.5056,-17.1608
92.5714,123.429,-17.9994,-48.573,-18.0032
92.5714,133.714,-19.2446,-46.6044,-19.2526
92.5714,144,-21.0321,-45.2358,-21.0487
92.5714,154.286,-23.6479,-44.3006,-23.6854
92.5714,164.571,-27.8204,-43.7132,-27.9337
92.5714,174.857,-36.4183,-43.429,-37.3822
92.5714,185.143,-36.4183,-43.429,-37.3822
92.5714,195.429,-27.8204,-43.7132,-27.9337
92.5714,205.714,-23.6479,-44.3006,-23.6854
92.5714,216,-21.0321,-45.2358,-21.0487
92.5714,226.286,-19.2446,-46.6044,-19.2526
92.5714,236.571,-17.9994,-48.573,-18.0032
92.5714,246.857,-17.1592,-51.5056,-17.1608
92.5714,257.143,-16.6522,-56.4466,-16.6527
92.5714,267.429,-16.4413,-70.3563,-16.4413
92.5714,277.714,-16.5117,-60.8376,-16.5119
92.5714,288,-16.868,-53.5953,-16.8689
92.5714,298.286,-17.5348,-49.8816,-17.5374
92.5714,308.571,-18.5647,-47.4978,-18.5703
92.5714,318.857,-20.057,-45.8573,-20.0684
92.5714,329.143,-22.2071,-44.7197,-22.2315
92.5714,339.429,-25.4555,-43.9667,-25.5171
92.5714,349.714,-31.1397,-43.5355,-31.3974
92.5714,360,-43.3949,-43.3949,-300
97.7143,0,-33.8772,-33.8772,-300
97.7143,10.2857,-29.5036,-34.018,-31.3989
97.7143,20.5714,-24.9962,-34.4495,-25.519
97.7143,30.8571,-22.0199,-35.2029,-22.2337
97.7143,41.1429,-19.9693,-36.3404,-20.0707
97.7143,51.4286,-18.5227,-37.9806,-18.5722
97.7143,61.7143,-17.5163,-40.3641,-17.5389
97.7143,72,-16.8621,-44.0776,-16.8703
97.7143,82.2857,-16.512,-51.32,-16.5134
97.7143,92.5714,-16.443,-60.8391,-16.4432
97.7143,102.857,-16.6508,-46.9298,-16.6549
97.7143,113.143,-17.1488,-41.9888,-17.1631
97.7143,123.429,-17.9712,-39.0558,-18.0051
97.7143,133.714,-19.1832,-37.0869,-19.2541
97.7143,144,-20.9043,-35.7181,-21.0501
97.7143,154.286,-23.362,-34.783,-23.687
97.7143,164.571,-27.0134,-34.196,-27.9356
97.7143,174.857,-32.2999,-33.9122,-37.3844
97.7143,185.143,-32.2999,-33.9122,-37.3844
97.7143,195.429,-27.0134,-34.196,-27.9356
97.7143,205.714,-23.362,-34.783,-23.687
97.7143,216,-20.9043,-35.7181,-21.0501
97.7143,226.286,-19.1832,-37.0869,-19.2541
97.7143,236.571,-17.9712,-39.0558,-18.0051
97.7143,246.857,-17.1488,-41.9888,-17.1631
97.7143,257.143,-16.6508,-46.9298,-16.6549
97.7143,267.429,-16.443,-60.8391,-16.4432
97.7143,277.714,-16.512,-51.32,-16.5134
97.7143,288,-16.8621,-44.0776,-16.8703
97.7143,298.286,-17.5163,-40.3641,-17.5389
97.7143,308.571,-18.5227,-37.9806,-18.5722
97.7143,318.857,-19.9693,-36.3404,-20.0707
97.7143,329.143,-22.0199,-35.2029,-22.2337
97.7143,339.429,-24.9962,-34.4495,-25.519
97.7143,349.714,-29.5036,-34.018,-31.3989
97.7143,360,-33.8772,-33.8772,-300
102.857,0,-29.4909,-29.4909,-300
102.857,10.2857,-27.4171,-29.6315,-31.4027
102.857,20.5714,-24.2146,-30.0631,-25.5228
102.857,30.8571,-21.6735,-30.8166,-22.2377
102.857,41.1429,-19.8016,-31.9542,-20.0746
102.857,51.4286,-18.4413,-33.5943,-18.576
102.857,61.7143,-17.4808,-35.9776,-17.5427
102.857,72,-16.8515,-39.6912,-16.8741
102.857,82.2857,-16.5132,-46.9336,-16.5172
102.857,92.5714,-16.4466,-56.4527,-16.447
102.857,102.857,-16.6477,-42.5435,-16.6588
102.857,113.143,-17.1279,-37.6025,-17.167
102.857,123.429,-17.9163,-34.6694,-18.009
102.857,133.714,-19.0656,-32.7004,-19.2579
102.857,144,-20.6645,-31.3317,-21.0539
102.857,154.286,-22.8503,-30.3966,-23.6907
102.857,164.571,-25.7643,-29.8096,-27.9394
102.857,174.857,-28.8679,-29.5259,-37.3883
102.857,185.143,-28.8679,-29.5259,-37.3883
102.857,195.429,-25.7643,-29.8096,-27.9394
102.857,205.714,-22.8503,-30.3966,-23.6907
102.857,216,-20.6645,-31.3317,-21.0539
102.857,226.286,-19.0656,-32.7004,-19.2579
102.857,236.571,-17.9163,-34.6694,-18.009
102.857,246.857,-17.1279,-37.6025,-17.167
102.857,257.143,-16.6477,-42.5435,-16.6588
102.857,267.429,-16.4466,-56.4527,-16.447
102.857,277.714,-16.5132,-46.9336,-16.5172
102.857,288,-16.8515,-39.6912,-16.8741
102.857,298.286,-17.4808,-35.9776,-17.5427
102.857,308.571,-18.4413,-33.5943,-18.576
102.857,318.857,-19.8016,-31.9542,-20.0746
102.857,329.143,-21.6735,-30.8166,-22.2377
102.857,339.429,-24.2146,-30.0631,-25.5228
102.857,349.714,-27.4171,-29.6315,-31.4027
102.857,360,-29.4909,-29.4909,-300
108,0,-26.646,-26.646,-300
108,10.2857,-25.5001,-26.7869,-31.4103
108,20.5714,-23.2826,-27.2185,-25.5304
108,30.8571,-21.2158,-27.972,-22.2453
108,41.1429,-19.5703,-29.1096,-20.0822
108,51.4286,-18.3275,-30.7496,-18.5836
108,61.7143,-17.4319,-33.133,-17.5503
108,72,-16.838,-36.8464,-16.8816
108,82.2857,-16.5172,-44.089,-16.5248
108,92.5714,-16.4537,-53.6081,-16.4546
108,102.857,-16.6449,-39.6989,-16.6665
108,113.143,-17.0995,-34.7579,-17.1747
108,123.429,-17.8395,-31.8248,-18.0165
108,133.714,-18.9021,-29.8559,-19.2656
108,144,-20.3392,-28.4869,-21.0613
108,154.286,-22.2008,-27.552,-23.6984
108,164.571,-24.418,-26.965,-27.947
108,174.857,-26.3277,-26.6813,-37.396
108,185.143,-26.3277,-26.6813,-37.396
108,195.429,-24.418,-26.965,-27.947
108,205.714,-22.2008,-27.552,-23.6984
108,216,-20.3392,-28.4869,-21.0613
108,226.286,-18.9021,-29.8559,-19.2655
108,236.571,-17.8395,-31.8248,-18.0165
108,246.857,-17.0995,-34.7579,-17.1746
108,257.143,-16.645,-39.6989,-16.6665
108,267.429,-16.4537,-53.6081,-16.4546
108,277.714,-16.5172,-44.089,-16.5248
108,288,-16.838,-36.8464,-16.8816
108,298.286,-17.4319,-33.133,-17.5503
108,308.571,-18.3275,-30.7496,-18.5836
108,318.857,-19.5703,-29.1096,-20.0822
108,329.143,-21.2158,-27.972,-22.2453
108,339.429,-23.2826,-27.2185,-25.5304
108,349.714,-25.5001,-26.7869,-31.4103
108,360,-26.646,-26.646,-300
113.143,0,-24.5684,-24.5684,-300
113.143,10.2857,-23.8697,-24.709,-31.4211
113.143,20.5714,-22.326,-25.1406,-25.5413
113.143,30.8571,-20.6946,-25.8942,-22.2562
113.143,41.1429,-19.2928,-27.0317,-20.0931
113.143,51.4286,-18.1875,-28.6717,-18.5945
113.143,61.7143,-17.3711,-31.0551,-17.5611
113.143,72,-16.8224,-34.7687,-16.8927
113.143,82.2857,-16.5233,-42.0111,-16.5356
113.143,92.5714,-16.4641,-51.5302,-16.4655
113.143,102.857,-16.6426,-37.621,-16.6774
113.143,113.143,-17.0647,-32.68,-17.1856
113.143,123.429,-17.7445,-29.7469,-18.0274
113.143,133.714,-18.7027,-27.7779,-19.2764
113.143,144,-19.9577,-26.4092,-21.0724
113.143,154.286,-21.4923,-25.4741,-23.7092
113.143,164.571,-23.1463,-24.8871,-27.9579
113.143,174.857,-24.3815,-24.6035,-37.4069
113.143,185.143,-24.3815,-24.6035,-37.4069
113.143,195.429,-23.1463,-24.8871,-27.9579
113.143,205.714,-21.4923,-25.4741,-23.7092
113.143,216,-19.9577,-26.4092,-21.0724
113.143,226.286,-18.7027,-27.7779,-19.2764
113.143,236.571,-17.7445,-29.7469,-18.0274
113.143,246.857,-17.0647,-32.68,-17.1855
113.143,257.143,-16.6426,-37.621,-16.6774
113.143,267.429,-16.4641,-51.5302,-16.4655
113.143,277.714,-16.5233,-42.0111,-16.5356
113.143,288,-16.8224,-34.7687,-16.8927
113.143,298.286,-17.3711,-31.0551,-17.5611
113.143,308.571,-18.1875,-28.6717,-18.5944
113.143,318.857,-19.2928,-27.0317,-20.0931
113.143,329.143,-20.6946,-25.8942,-22.2562
113.143,339.429,-22.326,-25.1406,-25.5413
113.143,349.714,-23.8697,-24.709,-31.4211
113.143,360,-24.5684,-24.5684,-300
118.286,0,-22.9574,-22.9574,-300
118.286,10.2857,-22.5037,-23.0981,-31.435
118.286,20.5714,-21.415,-23.5296,-25.555
118.286,30.8571,-20.1505,-24.283,-22.2698
118.286,41.1429,-18.9868,-25.4206,-20.1067
118.286,51.4286,-18.0284,-27.0607,-18.6082
118.286,61.7143,-17.3014,-29.4442,-17.575
118.286,72,-16.8047,-33.1577,-16.9064
118.286,82.2857,-16.5316,-40.4001,-16.5495
118.286,92.5714,-16.4772,-49.9191,-16.4792
118.286,102.857,-16.6405,-36.0099,-16.691
118.286,113.143,-17.0245,-31.0689,-17.1991
118.286,123.429,-17.6357,-28.1359,-18.0411
118.286,133.714,-18.4794,-26.167,-19.2902
118.286,144,-19.5468,-24.7982,-21.0862
118.286,154.286,-20.7822,-23.8632,-23.723
118.286,164.571,-22.0076,-23.2761,-27.9716
118.286,174.857,-22.8384,-22.9923,-37.4205
118.286,185.143,-22.8384,-22.9923,-37.4205
118.286,195.429,-22.0076,-23.2761,-27.9716
118.286,205.714,-20.7822,-23.8631,-23.723
118.286,216,-19.5468,-24.7982,-21.0862
118.286,226.286,-18.4794,-26.167,-19.2902
118.286,236.571,-17.6357,-28.1359,-18.0411
118.286,246.857,-17.0245,-31.0689,-17.1991
118.286,257.143,-16.6405,-36.0099,-16.691
118.286,267.429,-16.4772,-49.9191,-16.4792
118.286,277.714,-16.5316,-40.4001,-16.5495
118.286,288,-16.8047,-33.1577,-16.9064
118.286,298.286,-17.3014,-29.4442,-17.575
118.286,308.571,-18.0284,-27.0607,-18.6082
118.286,318.857,-18.9868,-25.4206,-20.1067
118.286,329.143,-20.1505,-24.283,-22.2698
118.286,339.429,-21.415,-23.5296,-25.555
118.286,349.714,-22.5037,-23.0981,-31.435
118.286,360,-22.9574,-22.9574,-300
123.429,0,-21.6636,-21.6636,-300
123.429,10.2857,-21.3569,-21.8043,-31.4494
123.429,20.5714,-20.5801,-22.2359,-25.5696
123.429,30.8571,-19.6123,-22.9893,-22.2844
123.429,41.1429,-18.6675,-24.1269,-20.1213
123.429,51.4286,-17.8563,-25.767,-18.6227
123.429,61.7143,-17.2236,-28.1504,-17.5894
123.429,72,-16.7839,-31.864,-16.9209
123.429,82.2857,-16.5398,-39.1063,-16.5639
123.429,92.5714,-16.4911,-48.6254,-16.4937
123.429,102.857,-16.6374,-34.7162,-16.7056
123.429,113.143,-16.9794,-29.7752,-17.2137
123.429,123.429,-17.5163,-26.8422,-18.0557
123.429,133.714,-18.2413,-24.8732,-19.3046
123.429,144,-19.128,-23.5045,-21.1007
123.429,154.286,-20.104,-22.5694,-23.7375
123.429,164.571,-21.0099,-21.9824,-27.9861
123.429,174.857,-21.5842,-21.6986,-37.435
123.429,185.143,-21.5842,-21.6986,-37.435
123.429,195.429,-21.0099,-21.9824,-27.9861
123.429,205.714,-20.104,-22.5693,-23.7375
123.429,216,-19.128,-23.5045,-21.1007
123.429,226.286,-18.2413,-24.8732,-19.3047
123.429,236.571,-17.5163,-26.8422,-18.0557
123.429,246.857,-16.9794,-29.7752,-17.2137
123.429,257.143,-16.6374,-34.7162,-16.7056
123.429,267.429,-16.4911,-48.6254,-16.4937
123.429,277.714,-16.5398,-39.1063,-16.5639
123.429,288,-16.7839,-31.864,-16.9209
123.429,298.286,-17.2236,-28.1504,-17.5894
123.429,308.571,-17.8563,-25.767,-18.6227
123.429,318.857,-18.6675,-24.1269,-20.1213
123.429,329.143,-19.6123,-22.9893,-22.2844
123.429,339.429,-20.5801,-22.2359,-25.5696
123.429,349.714,-21.3568,-21.8043,-31.4494
123.429,360,-21.6636,-21.6636,-300
128.571,0,-20.6011,-20.6011,-300
128.571,10.2857,-20.3886,-20.7418,-31.4621
128.571,20.5714,-19.8305,-21.1733,-25.5822
128.571,30.8571,-19.0977,-21.9268,-22.2971
128.571,41.1429,-18.3463,-23.0644,-20.134
128.571,51.4286,-17.6759,-24.7044,-18.6354
128.571,61.7143,-17.1389,-27.0879,-17.6021
128.571,72,-16.7589,-30.8015,-16.9336
128.571,82.2857,-16.5458,-38.0439,-16.5766
128.571,92.5714,-16.503,-47.5629,-16.5064
128.571,102.857,-16.6312,-33.6537,-16.7183
128.571,113.143,-16.9285,-28.7127,-17.2264
128.571,123.429,-17.3888,-25.7796,-18.0683
128.571,133.714,-17.9968,-23.8107,-19.3174
128.571,144,-18.7167,-22.442,-21.1133
128.571,154.286,-19.475,-21.5069,-23.7502
128.571,164.571,-20.1428,-20.9198,-27.9988
128.571,174.857,-20.5466,-20.6362,-37.4477
128.571,185.143,-20.5466,-20.6362,-37.4478
128.571,195.429,-20.1428,-20.9198,-27.9988
128.571,205.714,-19.475,-21.5069,-23.7502
128.571,216,-18.7167,-22.442,-21.1133
128.571,226.286,-17.9968,-23.8107,-19.3174
128.571,236.571,-17.3888,-25.7796,-18.0683
128.571,246.857,-16.9285,-28.7127,-17.2264
128.571,257.143,-16.6312,-33.6537,-16.7183
128.571,267.429,-16.503,-47.5629,-16.5064
128.571,277.714,-16.5458,-38.0439,-16.5766
128.571,288,-16.7589,-30.8015,-16.9336
128.571,298.286,-17.1389,-27.0879,-17.6021
128.571,308.571,-17.6759,-24.7044,-18.6353
128.571,318.857,-18.3463,-23.0644,-20.134
128.571,329.143,-19.0977,-21.9269,-22.2971
128.571,339.429,-19.8305,-21.1733,-25.5822
128.571,349.714,-20.3886,-20.7418,-31.4621
128.571,360,-20.6011,-20.6011,-300
133.714,0,-19.717,-19.717,-300
133.714,10.2857,-19.5683,-19.8579,-31.472
133.714,20.5714,-19.1671,-20.2897,-25.5923
133.714,30.8571,-18.619,-21.0431,-22.3071
133.714,41.1429,-18.0338,-22.1807,-20.144
133.714,51.4286,-17.4937,-23.8208,-18.6455
133.714,61.7143,-17.0495,-26.2041,-17.6121
133.714,72,-16.7296,-29.9174,-16.9432
133.714,82.2857,-16.5486,-37.16,-16.5865
133.714,92.5714,-16.5123,-46.6792,-16.5164
133.714,102.857,-16.6216,-32.77,-16.7283
133.714,113.143,-16.8732,-27.829,-17.2365
133.714,123.429,-17.2575,-24.896,-18.0785
133.714,133.714,-17.7541,-22.9269,-19.3273
133.714,144,-18.3247,-21.5579,-21.123
133.714,154.286,-18.9039,-20.623,-23.7601
133.714,164.571,-19.3935,-20.0361,-28.0089
133.714,174.857,-19.6794,-19.7524,-37.4578
133.714,185.143,-19.6794,-19.7524,-37.4578
133.714,195.429,-19.3935,-20.0362,-28.0089
133.714,205.714,-18.904,-20.6231,-23.7601
133.714,216,-18.3247,-21.5579,-21.123
133.714,226.286,-17.754,-22.9268,-19.3272
133.714,236.571,-17.2574,-24.8959,-18.0784
133.714,246.857,-16.8732,-27.829,-17.2364
133.714,257.143,-16.6216,-32.77,-16.7283
133.714,267.429,-16.5123,-46.6793,-16.5165
133.714,277.714,-16.5487,-37.16,-16.5866
133.714,288,-16.7296,-29.9174,-16.9432
133.714,298.286,-17.0495,-26.204,-17.612
133.714,308.571,-17.4936,-23.8208,-18.6454
133.714,318.857,-18.0337,-22.1807,-20.144
133.714,329.143,-18.619,-21.0431,-22.3071
133.714,339.429,-19.1672,-20.2897,-25.5923
133.714,349.714,-19.5684,-19.858,-31.4721
133.714,360,-19.717,-19.717,-300
138.857,0,-18.9763,-18.9763,-300
138.857,10.2857,-18.8719,-19.117,-31.4775
138.857,20.5714,-18.5851,-19.5486,-25.5976
138.857,30.8571,-18.1816,-20.302,-22.3123
138.857,41.1429,-17.7364,-21.4395,-20.1493
138.857,51.4286,-17.3132,-23.0797,-18.6507
138.857,61.7143,-16.9571,-25.4631,-17.6175
138.857,72,-16.6963,-29.1766,-16.9489
138.857,82.2857,-16.547,-36.4191,-16.592
138.857,92.5714,-16.5168,-45.9381,-16.5217
138.857,102.857,-16.6071,-32.0288,-16.7335
138.857,113.143,-16.8135,-27.0879,-17.2417
138.857,123.429,-17.1247,-24.1549,-18.0837
138.857,133.714,-17.5188,-22.1859,-19.3327
138.857,144,-17.9598,-20.8171,-21.1286
138.857,154.286,-18.3932,-19.8821,-23.7655
138.857,164.571,-18.7478,-19.295,-28.0141
138.857,174.857,-18.9497,-19.0113,-37.463
138.857,185.143,-18.9497,-19.0113,-37.463
138.857,195.429,-18.7478,-19.2951,-28.0141
138.857,205.714,-18.3932,-19.8821,-23.7655
138.857,216,-17.9598,-20.8171,-21.1286
138.857,226.286,-17.5188,-22.1859,-19.3327
138.857,236.571,-17.1247,-24.1548,-18.0837
138.857,246.857,-16.8135,-27.0879,-17.2417
138.857,257.143,-16.6071,-32.0288,-16.7335
138.857,267.429,-16.5168,-45.9381,-16.5217
138.857,277.714,-16.547,-36.4191,-16.592
138.857,288,-16.6963,-29.1766,-16.9489
138.857,298.286,-16.9571,-25.4631,-17.6175
138.857,308.571,-17.3132,-23.0797,-18.6507
138.857,318.857,-17.7364,-21.4395,-20.1493
138.857,329.143,-18.1816,-20.302,-22.3123
138.857,339.429,-18.5851,-19.5486,-25.5976
138.857,349.714,-18.8719,-19.117,-31.4775
138.857,360,-18.9763,-18.9763,-300
144,0,-18.3563,-18.3563,-300
144,10.2857,-18.2838,-18.497,-31.4799
144,20.5714,-18.0821,-18.9286,-25.6
144,30.8571,-17.7916,-19.682,-22.3148
144,41.1429,-17.4625,-20.8195,-20.1517
144,51.4286,-17.1418,-22.4597,-18.6531
144,61.7143,-16.8661,-24.8431,-17.6199
144,72,-16.6612,-28.5567,-16.9514
144,82.2857,-16.5426,-35.7991,-16.5944
144,92.5714,-16.5184,-45.3181,-16.5242
144,102.857,-16.5904,-31.4088,-16.736
144,113.143,-16.7536,-26.4679,-17.2441
144,123.429,-16.9965,-23.5348,-18.0861
144,133.714,-17.2985,-21.5659,-19.3351
144,144,-17.6288,-20.1972,-21.1311
144,154.286,-17.9448,-19.2621,-23.768
144,164.571,-18.197,-18.6751,-28.0166
144,174.857,-18.3379,-18.3913,-37.4654
144,185.143,-18.3379,-18.3913,-37.4654
144,195.429,-18.197,-18.6751,-28.0166
144,205.714,-17.9448,-19.2621,-23.768
144,216,-17.6288,-20.1972,-21.1311
144,226.286,-17.2986,-21.5659,-19.3351
144,236.571,-16.9965,-23.5349,-18.0861
144,246.857,-16.7536,-26.4679,-17.2441
144,257.143,-16.5904,-31.4088,-16.736
144,267.429,-16.5184,-45.3181,-16.5242
144,277.714,-16.5426,-35.7991,-16.5944
144,288,-16.6612,-28.5567,-16.9514
144,298.286,-16.8662,-24.8431,-17.6199
144,308.571,-17.1418,-22.4597,-18.6532
144,318.857,-17.4625,-20.8195,-20.1517
144,329.143,-17.7916,-19.682,-22.3148
144,339.429,-18.0821,-18.9286,-25.6
144,349.714,-18.2838,-18.497,-31.4799
144,360,-18.3563,-18.3563,-300
149.143,0,-17.8404,-17.8404,-300
149.143,10.2857,-17.7912,-17.9811,-31.4791
149.143,20.5714,-17.653,-18.4126,-25.5992
149.143,30.8571,-17.4505,-19.1661,-22.314
149.143,41.1429,-17.2163,-20.3036,-20.1509
149.143,51.4286,-16.9831,-21.9437,-18.6524
149.143,61.7143,-16.7791,-24.3272,-17.6191
149.143,72,-16.6252,-28.0407,-16.9505
149.143,82.2857,-16.5353,-35.2832,-16.5936
149.143,92.5714,-16.5169,-44.8022,-16.5234
149.143,102.857,-16.5716,-30.8929,-16.7352
149.143,113.143,-16.6948,-25.9519,-17.2433
149.143,123.429,-16.876,-23.0189,-18.0853
149.143,133.714,-17.0977,-21.05,-19.3343
149.143,144,-17.3353,-19.6812,-21.1303
149.143,154.286,-17.5579,-18.7462,-23.7672
149.143,164.571,-17.732,-18.1591,-28.0158
149.143,174.857,-17.8279,-17.8754,-37.4647
149.143,185.143,-17.8279,-17.8754,-37.4647
149.143,195.429,-17.732,-18.1591,-28.0158
149.143,205.714,-17.5579,-18.7462,-23.7672
149.143,216,-17.3353,-19.6812,-21.1303
149.143,226.286,-17.0977,-21.05,-19.3343
149.143,236.571,-16.876,-23.0189,-18.0853
149.143,246.857,-16.6948,-25.9519,-17.2433
149.143,257.143,-16.5716,-30.8929,-16.7352
149.143,267.429,-16.5169,-44.8022,-16.5234
149.143,277.714,-16.5353,-35.2832,-16.5936
149.143,288,-16.6252,-28.0407,-16.9505
149.143,298.286,-16.7791,-24.3272,-17.6191
149.143,308.571,-16.9831,-21.9438,-18.6524
149.143,318.857,-17.2163,-20.3036,-20.1509
149.143,329.143,-17.4505,-19.1661,-22.314
149.143,339.429,-17.653,-18.4126,-25.5992
149.143,349.714,-17.7912,-17.9811,-31.4791
149.143,360,-17.8404,-17.8404,-300
154.286,0,-17.4184,-17.4184,-300
154.286,10.2857,-17.3864,-17.5591,-31.4771
154.286,20.5714,-17.2958,-17.9907,-25.5972
154.286,30.8571,-17.1612,-18.7441,-22.3119
154.286,41.1429,-17.0029,-19.8816,-20.1489
154.286,51.4286,-16.8426,-21.5218,-18.6503
154.286,61.7143,-16.7002,-23.9052,-17.6171
154.286,72,-16.5914,-27.6187,-16.9485
154.286,82.2857,-16.5273,-34.8612,-16.5916
154.286,92.5714,-16.5142,-44.3803,-16.5213
